timestamp,electrode,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
1713493260145.125,1,-381.34765625,-359.86328125,-373.046875,-406.73828125,-428.7109375,-430.17578125,-419.921875,-404.296875,-415.52734375,-431.15234375,-425.78125,-406.25
1713493260145.125,4,-266.11328125,-56.15234375,189.94140625,141.6015625,-97.16796875,-289.55078125,-33.203125,316.40625,303.7109375,-60.546875,-371.58203125,-210.44921875
1713493260192.000,3,-933.59375,664.0625,-515.13671875,-1000,-226.07421875,969.7265625,776.85546875,-391.6015625,-1000,-505.859375,773.4375,898.4375
1713493260192.000,2,56.640625,42.48046875,-21.97265625,-75.68359375,6.34765625,96.19140625,72.265625,-31.73828125,-108.3984375,-10.7421875,112.3046875,85.9375
1713493260192.000,0,434.08203125,316.89453125,-79.1015625,-213.8671875,34.66796875,379.39453125,363.76953125,43.9453125,-173.33984375,-60.05859375,312.5,394.04296875
1713493260192.000,1,-413.57421875,-410.64453125,-410.15625,-423.33984375,-411.62109375,-401.85546875,-390.625,-407.71484375,-431.15234375,-392.578125,-361.81640625,-360.83984375
1713493260192.000,4,391.11328125,487.3046875,-82.51953125,-340.33203125,-188.96484375,190.4296875,320.80078125,117.67578125,48.33984375,-119.62890625,-62.01171875,197.265625
1713493260238.875,3,-281.73828125,-1000,-580.078125,648.4375,-980.95703125,-47.8515625,-1000,-659.1796875,530.76171875,-930.6640625,130.37109375,-1000
1713493260238.875,2,-10.7421875,-60.546875,-10.7421875,70.3125,91.796875,11.23046875,-61.03515625,-44.921875,61.5234375,132.8125,43.45703125,-56.640625
1713493260238.875,0,30.76171875,-258.30078125,-84.47265625,291.50390625,376.953125,93.75,-216.796875,-101.07421875,239.74609375,355.95703125,147.4609375,-198.73046875
1713493260238.875,1,-371.09375,-375.9765625,-354.00390625,-327.1484375,-330.56640625,-356.93359375,-364.74609375,-351.5625,-312.98828125,-295.8984375,-324.21875,-330.56640625
1713493260238.875,4,-18.06640625,-360.83984375,-333.0078125,85.9375,288.0859375,62.5,-209.9609375,-74.70703125,206.0546875,209.9609375,152.83203125,-88.8671875
1713493260285.750,3,-811.5234375,347.16796875,-873.046875,323.2421875,-916.50390625,-904.296875,209.47265625,-888.671875,444.82421875,-785.15625,-1000,26.3671875
1713493260285.750,2,-30.76171875,73.2421875,104.4921875,33.69140625,-38.0859375,-40.0390625,42.96875,87.890625,64.94140625,-11.71875,-56.15234375,33.203125
1713493260285.750,0,-212.890625,161.62109375,420.41015625,195.3125,-197.265625,-213.37890625,145.01953125,408.69140625,168.45703125,-197.265625,-233.88671875,67.3828125
1713493260285.750,1,-294.43359375,-264.6484375,-283.69140625,-297.8515625,-297.8515625,-299.31640625,-279.296875,-270.5078125,-259.27734375,-266.11328125,-274.4140625,-246.58203125
1713493260285.750,4,-274.4140625,-57.12890625,289.0625,291.9921875,-102.5390625,-304.19921875,48.33984375,554.6875,366.69921875,-135.7421875,-240.234375,-102.5390625
1713493260332.625,3,-926.7578125,602.05078125,-606.93359375,-1000,-175.29296875,-996.09375,755.859375,-427.734375,-1000,-347.65625,901.85546875,853.515625
1713493260332.625,2,120.1171875,70.3125,-50.29296875,-67.87109375,25.87890625,97.16796875,47.36328125,-43.45703125,-47.36328125,8.30078125,88.37890625,85.44921875
1713493260332.625,0,354.00390625,283.203125,-76.66015625,-269.04296875,7.32421875,366.2109375,340.8203125,-75.68359375,-333.984375,-57.12890625,314.453125,307.12890625
1713493260332.625,1,-225.5859375,-240.72265625,-253.41796875,-234.375,-214.35546875,-214.84375,-237.3046875,-242.1875,-227.5390625,-220.703125,-205.078125,-206.54296875
1713493260332.625,4,86.9140625,179.19921875,15.625,-275.390625,-226.07421875,119.62890625,488.28125,259.27734375,-280.76171875,-171.875,180.17578125,256.34765625
1713493260379.500,3,-302.734375,-1000,-525.390625,714.35546875,994.62890625,-96.6796875,-1000,-663.57421875,544.921875,-937.01171875,54.6875,-1000
1713493260379.500,2,-16.6015625,-86.42578125,-28.80859375,83.984375,87.40234375,-19.53125,-106.4453125,-40.0390625,83.49609375,81.54296875,3.41796875,-54.6875
1713493260379.500,0,-41.9921875,-272.94921875,-99.12109375,256.34765625,347.16796875,59.5703125,-248.046875,-214.35546875,168.9453125,366.69921875,75.1953125,-283.69140625
1713493260379.500,1,-226.5625,-229.98046875,-208.984375,-185.546875,-186.5234375,-217.7734375,-231.4453125,-193.359375,-166.015625,-176.26953125,-190.4296875,-185.546875
1713493260379.500,4,-57.12890625,-363.76953125,-295.41015625,37.59765625,207.03125,198.2421875,106.4453125,-215.8203125,-114.2578125,317.87109375,156.73828125,-335.9375
1713493260426.375,3,-751.46484375,426.26953125,-895.99609375,288.57421875,-945.80078125,-848.6328125,318.84765625,-895.99609375,468.75,-765.13671875,-1000,121.58203125
1713493260426.375,2,-29.296875,55.17578125,89.35546875,37.109375,-50.29296875,-63.4765625,36.1328125,107.91015625,48.828125,-73.2421875,-77.1484375,51.26953125
1713493260426.375,0,-219.7265625,179.6875,355.95703125,90.33203125,-243.1640625,-229.00390625,83.984375,308.10546875,130.859375,-187.98828125,-291.9921875,-25.390625
1713493260426.375,1,-166.50390625,-150.87890625,-152.34375,-181.640625,-201.171875,-194.3359375,-183.59375,-180.17578125,-192.87109375,-223.14453125,-209.47265625,-166.50390625
1713493260426.375,4,-391.11328125,67.87109375,318.84765625,72.75390625,-273.92578125,-232.421875,41.015625,248.046875,175.78125,90.33203125,-5.37109375,-172.36328125
1713493260473.250,3,-908.69140625,602.05078125,-608.3984375,-1000,17.08984375,-937.98828125,739.74609375,-425.29296875,-1000,-142.08984375,979.4921875,848.14453125
1713493260473.250,2,101.5625,46.875,-40.52734375,-58.59375,19.04296875,98.6328125,74.21875,-22.94921875,-75.68359375,-5.859375,100.5859375,90.33203125
1713493260473.250,0,318.359375,194.3359375,-204.58984375,-323.73046875,-15.13671875,312.5,231.93359375,-162.109375,-311.03515625,-51.7578125,269.04296875,259.765625
1713493260473.250,1,-166.015625,-178.7109375,-175.78125,-165.52734375,-156.73828125,-141.11328125,-141.6015625,-160.64453125,-175.29296875,-158.69140625,-147.4609375,-160.15625
1713493260473.250,4,97.16796875,199.70703125,-106.4453125,-373.046875,-160.64453125,308.10546875,417.48046875,6.34765625,-215.8203125,-20.99609375,169.921875,221.6796875
1713493260520.125,3,-254.39453125,-1000,-390.13671875,852.05078125,947.265625,-123.046875,-1000,-529.296875,714.84375,-962.890625,43.45703125,-1000
1713493260520.125,2,-30.76171875,-99.609375,1.953125,104.98046875,90.8203125,-0.48828125,-67.87109375,-20.5078125,54.19921875,79.58984375,25.87890625,-64.94140625
1713493260520.125,0,-48.828125,-306.640625,-183.59375,242.1875,327.63671875,-23.92578125,-312.98828125,-175.78125,238.76953125,325.68359375,-6.34765625,-294.43359375
1713493260520.125,1,-195.80078125,-208.984375,-177.734375,-159.1796875,-167.96875,-208.984375,-230.95703125,-212.890625,-213.37890625,-209.47265625,-220.703125,-266.11328125
1713493260520.125,4,185.546875,24.90234375,-221.6796875,1.46484375,265.13671875,128.90625,-243.1640625,-312.98828125,221.19140625,457.51953125,68.84765625,-243.1640625
1713493260567.000,3,-678.22265625,539.55078125,-914.55078125,263.18359375,-950.1953125,-816.40625,378.41796875,-890.625,366.2109375,-875.9765625,-930.6640625,228.515625
1713493260567.000,2,-34.66796875,70.3125,109.375,27.34375,-64.453125,-35.64453125,66.89453125,101.07421875,42.96875,-33.203125,-29.78515625,42.96875
1713493260567.000,0,-204.1015625,168.45703125,329.1015625,104.4921875,-233.3984375,-246.09375,125.48828125,372.55859375,140.13671875,-260.7421875,-288.0859375,111.81640625
1713493260567.000,1,-255.859375,-224.609375,-229.4921875,-270.01953125,-297.8515625,-292.96875,-295.41015625,-315.91796875,-341.796875,-386.71875,-402.83203125,-397.4609375
1713493260567.000,4,-237.79296875,61.03515625,162.109375,94.7265625,-150.87890625,-367.67578125,-58.10546875,275.87890625,146.97265625,-235.83984375,-435.05859375,-67.3828125
1713493260613.875,3,-892.08984375,517.08984375,-716.796875,-1000,56.15234375,-926.7578125,684.08203125,-481.4453125,-1000,-194.3359375,-997.55859375,752.9296875
1713493260613.875,2,96.19140625,86.42578125,-15.13671875,-49.8046875,44.43359375,117.1875,77.63671875,-52.24609375,-88.8671875,42.96875,124.51171875,85.9375
1713493260613.875,0,364.2578125,150.390625,-198.73046875,-291.9921875,7.32421875,335.9375,238.76953125,-119.140625,-313.96484375,-110.83984375,298.828125,291.9921875
1713493260613.875,1,-395.01953125,-405.76171875,-449.21875,-454.1015625,-431.640625,-425.78125,-439.453125,-477.05078125,-457.51953125,-386.23046875,-376.953125,-396.97265625
1713493260613.875,4,430.6640625,219.23828125,-236.81640625,-363.76953125,-118.65234375,194.82421875,218.75,107.91015625,-51.26953125,-229.98046875,67.87109375,268.5546875
1713493260660.750,3,-412.109375,-1000,-312.98828125,917.48046875,896.484375,-215.8203125,-1000,-500.48828125,727.05078125,-991.2109375,-11.23046875,-1000
1713493260660.750,2,-9.27734375,-58.59375,-1.953125,88.8671875,92.28515625,-7.8125,-81.54296875,-21.97265625,104.98046875,127.44140625,3.41796875,-100.09765625
1713493260660.750,0,-123.53515625,-350.5859375,-96.6796875,280.2734375,291.9921875,-48.828125,-292.96875,-129.39453125,229.4921875,334.47265625,62.98828125,-274.4140625
1713493260660.750,1,-411.1328125,-418.9453125,-414.0625,-394.04296875,-391.11328125,-419.921875,-426.7578125,-390.625,-357.91015625,-371.58203125,-412.59765625,-404.78515625
1713493260660.750,4,-78.61328125,-405.76171875,-238.76953125,104.4921875,192.87109375,-17.578125,-190.91796875,-95.21484375,38.0859375,171.875,205.078125,47.36328125
1713493260707.625,3,-642.08984375,588.8671875,-939.94140625,126.46484375,-1000,-738.76953125,463.37890625,-896.97265625,336.42578125,-902.83203125,-894.53125,274.4140625
1713493260707.625,2,-12.6953125,110.3515625,104.98046875,23.92578125,-39.55078125,-14.16015625,54.6875,103.515625,76.171875,-33.203125,-40.52734375,69.3359375
1713493260707.625,0,-246.09375,208.0078125,393.5546875,87.890625,-247.55859375,-181.15234375,239.2578125,414.0625,130.859375,-199.21875,-221.19140625,101.07421875
1713493260707.625,1,-349.12109375,-322.265625,-322.265625,-334.9609375,-339.84375,-313.4765625,-282.71484375,-260.7421875,-250.48828125,-270.01953125,-258.30078125,-214.35546875
1713493260707.625,4,-226.07421875,-36.62109375,275.87890625,80.078125,-287.59765625,-303.22265625,199.70703125,375,-43.45703125,-226.07421875,-191.89453125,-96.6796875
1713493260754.500,3,-898.4375,525.87890625,-714.84375,-1000,116.2109375,-905.2734375,598.6328125,-616.2109375,-1000,-50.29296875,-945.3125,723.6328125
1713493260754.500,2,134.765625,69.3359375,-34.1796875,-34.1796875,54.6875,101.5625,48.33984375,-19.04296875,-30.2734375,24.90234375,103.02734375,101.07421875
1713493260754.500,0,374.51171875,234.86328125,-167.96875,-290.52734375,42.96875,384.27734375,262.20703125,-193.359375,-329.58984375,16.11328125,335.9375,243.1640625
1713493260754.500,1,-187.5,-194.82421875,-200.68359375,-171.38671875,-136.71875,-127.9296875,-121.09375,-101.5625,-93.75,-81.54296875,-59.08203125,-58.59375
1713493260754.500,4,112.3046875,145.99609375,-129.8828125,-350.5859375,-164.0625,271.484375,379.39453125,-86.9140625,-433.10546875,-173.828125,209.47265625,153.3203125
1713493260801.375,3,-430.17578125,-1000,-312.98828125,920.8984375,857.91015625,-279.296875,-1000,-438.4765625,815.4296875,965.33203125,-142.578125,-1000
1713493260801.375,2,-14.16015625,-76.66015625,11.23046875,115.234375,96.19140625,-20.99609375,-78.125,1.46484375,102.5390625,72.265625,-4.39453125,-37.109375
1713493260801.375,0,-121.09375,-314.453125,-85.44921875,269.53125,306.640625,-48.33984375,-321.77734375,-147.94921875,251.46484375,354.4921875,-27.34375,-335.9375
1713493260801.375,1,-83.984375,-72.75390625,-38.0859375,-17.08984375,-20.99609375,-41.015625,-47.8515625,-38.57421875,-23.4375,-28.3203125,-45.41015625,-55.6640625
1713493260801.375,4,-53.22265625,-214.84375,-194.3359375,28.80859375,156.25,1.46484375,-224.609375,-289.55078125,23.92578125,423.33984375,167.48046875,-326.171875
1713493260848.250,3,-561.03515625,665.52734375,-940.4296875,88.37890625,-1000,-733.3984375,462.40234375,-909.1796875,280.2734375,-934.08203125,-855.46875,319.3359375
1713493260848.250,2,-13.18359375,76.66015625,110.3515625,32.71484375,-62.5,-41.015625,71.2890625,124.51171875,35.64453125,-78.125,-29.296875,83.0078125
1713493260848.250,0,-152.34375,242.1875,363.76953125,72.265625,-247.55859375,-183.59375,167.96875,350.09765625,142.578125,-215.33203125,-275.390625,121.09375
1713493260848.250,1,-42.48046875,-21.484375,-18.5546875,-36.1328125,-51.26953125,-40.0390625,-16.6015625,-1.953125,-25.390625,-44.921875,-6.34765625,5.859375
1713493260848.250,4,-280.2734375,19.53125,202.1484375,110.3515625,-74.21875,-62.98828125,109.375,259.27734375,283.203125,73.2421875,-309.08203125,-122.0703125
1713493260895.125,3,-889.6484375,422.8515625,-825.68359375,-966.30859375,207.51953125,-964.35546875,458.984375,-645.5078125,-1000,-9.765625,-957.03125,691.40625
1713493260895.125,2,116.69921875,50.29296875,-40.0390625,-44.921875,41.50390625,101.5625,56.640625,-31.25,-78.61328125,0.9765625,116.2109375,74.21875
1713493260895.125,0,399.4140625,175.78125,-208.984375,-247.55859375,106.93359375,380.37109375,218.26171875,-180.17578125,-281.25,6.34765625,283.203125,242.67578125
1713493260895.125,1,3.90625,6.34765625,15.625,40.52734375,56.15234375,64.453125,68.359375,62.98828125,44.921875,76.66015625,122.0703125,104.00390625
1713493260895.125,4,278.80859375,212.40234375,-168.9453125,-332.51953125,-110.83984375,179.19921875,161.1328125,-124.0234375,-100.5859375,101.5625,99.12109375,216.30859375
1713493260942.000,3,-483.3984375,-1000,-207.51953125,981.93359375,792.48046875,-353.02734375,-1000,-369.62890625,891.11328125,895.01953125,-227.05078125,-1000
1713493260942.000,2,-36.1328125,-67.3828125,13.18359375,90.8203125,64.453125,-30.2734375,-80.56640625,-27.34375,51.26953125,83.49609375,8.30078125,-91.796875
1713493260942.000,0,-139.6484375,-334.47265625,-47.8515625,330.078125,312.5,-69.82421875,-323.2421875,-72.265625,321.77734375,296.875,-27.34375,-254.39453125
1713493260942.000,1,88.37890625,98.14453125,117.1875,125.48828125,119.140625,111.81640625,116.69921875,132.32421875,156.73828125,191.89453125,179.19921875,159.1796875
1713493260942.000,4,37.109375,-331.0546875,-282.71484375,109.375,220.703125,-100.5859375,-272.4609375,-84.47265625,331.54296875,365.234375,39.55078125,-203.125
1713493260988.875,3,-563.4765625,671.875,-977.05078125,-24.4140625,-1000,-656.25,550.29296875,-912.59765625,160.15625,-1000,-771.97265625,418.45703125
1713493260988.875,2,-39.0625,88.37890625,89.35546875,-4.39453125,-70.80078125,-41.50390625,57.6171875,80.078125,7.8125,-50.78125,-45.41015625,33.203125
1713493260988.875,0,-121.58203125,250.9765625,374.51171875,53.22265625,-284.66796875,-169.43359375,216.30859375,398.4375,95.21484375,-287.109375,-208.0078125,160.15625
1713493260988.875,1,185.546875,213.8671875,206.54296875,187.5,174.8046875,174.31640625,207.51953125,220.703125,210.9375,213.8671875,212.40234375,221.6796875
1713493260988.875,4,-227.5390625,-40.52734375,142.08984375,30.76171875,-307.6171875,-352.5390625,15.625,427.24609375,298.33984375,-233.88671875,-358.3984375,-7.8125
1713493261035.750,3,-893.5546875,331.54296875,-895.5078125,-931.640625,210.9375,-900.87890625,512.6953125,-705.078125,-1000,39.55078125,-918.9453125,621.09375
1713493261035.750,2,91.796875,39.55078125,-67.87109375,-74.70703125,36.1328125,93.26171875,20.5078125,-97.65625,-75.68359375,42.96875,95.703125,51.26953125
1713493261035.750,0,333.0078125,97.65625,-242.67578125,-276.3671875,45.41015625,323.73046875,167.96875,-226.07421875,-358.3984375,6.8359375,340.33203125,213.37890625
1713493261035.750,1,245.60546875,242.67578125,205.56640625,201.66015625,240.72265625,250.48828125,213.8671875,197.265625,234.86328125,260.25390625,274.4140625,266.11328125
1713493261035.750,4,273.4375,103.515625,-152.34375,-245.60546875,-84.9609375,287.109375,390.13671875,94.7265625,-307.12890625,-204.1015625,157.2265625,172.8515625
1713493261082.625,3,-583.0078125,-1000,-96.6796875,-976.5625,753.41796875,-394.53125,-1000,-329.1015625,902.34375,888.671875,-214.35546875,-1000
1713493261082.625,2,-39.55078125,-66.89453125,1.953125,89.84375,78.61328125,-34.66796875,-92.7734375,-2.44140625,102.5390625,87.40234375,-40.0390625,-96.6796875
1713493261082.625,0,-183.10546875,-315.4296875,-18.06640625,286.1328125,247.55859375,-104.00390625,-330.078125,-116.69921875,256.8359375,303.22265625,-13.18359375,-327.63671875
1713493261082.625,1,248.53515625,244.140625,258.7890625,287.109375,281.73828125,243.65234375,239.74609375,278.80859375,298.33984375,293.45703125,248.53515625,252.44140625
1713493261082.625,4,-147.94921875,-370.60546875,-113.28125,167.96875,148.4375,22.4609375,-171.875,-177.24609375,92.28515625,225.5859375,251.953125,-35.15625
1713493261129.500,3,-488.76953125,761.23046875,980.46875,-92.28515625,-1000,-548.828125,693.359375,-946.77734375,84.47265625,-1000,-758.7890625,414.55078125
1713493261129.500,2,6.34765625,86.42578125,76.66015625,-1.953125,-70.80078125,-42.96875,49.31640625,84.9609375,19.53125,-83.0078125,-70.80078125,73.2421875
1713493261129.500,0,-185.05859375,258.30078125,337.40234375,-10.7421875,-317.3828125,-154.296875,243.1640625,333.0078125,24.90234375,-260.7421875,-200.1953125,116.2109375
1713493261129.500,1,297.36328125,294.43359375,288.57421875,280.76171875,270.99609375,280.2734375,307.6171875,327.63671875,319.82421875,290.52734375,305.6640625,358.3984375
1713493261129.500,4,-277.34375,99.609375,322.75390625,78.125,-278.3203125,-185.05859375,268.06640625,368.65234375,121.58203125,-134.27734375,-125.9765625,-22.4609375
1713493261176.375,3,-893.5546875,293.45703125,-948.73046875,-866.69921875,301.7578125,-888.18359375,436.5234375,-813.96484375,-987.79296875,152.34375,-898.4375,562.5
1713493261176.375,2,117.67578125,25.390625,-65.4296875,-50.29296875,35.15625,74.21875,22.4609375,-57.12890625,-57.12890625,8.30078125,80.078125,76.171875
1713493261176.375,0,357.421875,128.90625,-270.5078125,-283.203125,113.28125,382.32421875,160.64453125,-229.00390625,-285.64453125,85.9375,350.09765625,166.015625
1713493261176.375,1,352.05078125,325.1953125,312.98828125,319.82421875,329.58984375,336.9140625,340.8203125,325.68359375,319.82421875,332.03125,358.3984375,363.28125
1713493261176.375,4,150.87890625,77.63671875,-244.140625,-377.9296875,-70.80078125,323.73046875,246.09375,-154.78515625,-336.42578125,147.4609375,476.07421875,214.84375
1713493261223.250,3,-645.01953125,-1000,-65.91796875,-957.51953125,712.890625,-458.984375,-1000,-257.8125,988.76953125,729.4921875,-480.95703125,-1000
1713493261223.250,2,-37.59765625,-75.1953125,11.71875,95.703125,54.6875,-60.546875,-83.984375,8.7890625,76.171875,30.2734375,-38.57421875,-74.21875
1713493261223.250,0,-176.7578125,-298.33984375,-14.16015625,330.078125,291.50390625,-100.5859375,-318.84765625,-68.359375,352.05078125,310.05859375,-131.8359375,-319.3359375
1713493261223.250,1,327.63671875,323.73046875,353.515625,378.90625,361.328125,332.51953125,340.33203125,366.69921875,355.95703125,340.8203125,348.14453125,335.9375
1713493261223.250,4,-18.5546875,-225.5859375,-198.73046875,100.5859375,248.53515625,15.625,-269.53125,-232.91015625,212.890625,450.68359375,31.25,-303.22265625
1713493261270.125,3,-396.97265625,832.03125,936.5234375,-160.15625,-1000,-549.8046875,680.17578125,-963.37890625,17.08984375,-1000,-687.01171875,509.27734375
1713493261270.125,2,-32.71484375,71.77734375,90.33203125,-8.30078125,-81.54296875,-47.36328125,63.96484375,83.0078125,-14.6484375,-84.47265625,-44.43359375,49.8046875
1713493261270.125,0,-101.07421875,256.8359375,305.6640625,-6.34765625,-292.48046875,-149.4140625,230.46875,350.09765625,41.9921875,-300.78125,-202.1484375,201.66015625
1713493261270.125,1,342.7734375,370.60546875,371.09375,349.609375,338.37890625,350.09765625,375,362.79296875,330.078125,323.2421875,330.078125,338.8671875
1713493261270.125,4,-155.76171875,135.25390625,131.8359375,-25.390625,-222.65625,-239.74609375,75.68359375,263.18359375,133.30078125,-222.16796875,-391.11328125,-12.6953125
1713493261317.000,3,-915.0390625,208.0078125,-1000,-789.0625,407.71484375,-888.671875,392.08984375,-861.328125,-925.78125,213.8671875,-902.83203125,535.15625
1713493261317.000,2,74.21875,-0.9765625,-82.51953125,-65.4296875,15.625,81.54296875,37.109375,-68.359375,-103.515625,16.11328125,124.51171875,49.31640625
1713493261317.000,0,383.30078125,107.421875,-269.53125,-228.515625,170.8984375,359.86328125,143.5546875,-204.58984375,-209.9609375,66.40625,326.171875,216.30859375
1713493261317.000,1,343.26171875,332.03125,312.98828125,315.4296875,342.7734375,381.34765625,373.53515625,353.02734375,346.19140625,384.27734375,411.1328125,394.53125
1713493261317.000,4,303.22265625,87.890625,-244.140625,-263.671875,134.27734375,350.5859375,208.49609375,-66.40625,-21.484375,99.609375,154.78515625,211.9140625
1713493261363.875,3,-706.54296875,-1000,35.15625,-929.6875,660.64453125,-530.76171875,-1000,-105.95703125,-967.28515625,760.7421875,-387.20703125,-1000
1713493261363.875,2,-58.59375,-61.5234375,26.3671875,90.33203125,49.8046875,-57.12890625,-89.35546875,-26.3671875,58.10546875,85.9375,-20.5078125,-90.8203125
1713493261363.875,0,-194.3359375,-305.6640625,34.66796875,365.234375,253.90625,-134.765625,-296.38671875,8.7890625,322.265625,226.07421875,-108.3984375,-321.2890625
1713493261363.875,1,384.27734375,391.6015625,411.62109375,414.55078125,405.76171875,389.16015625,381.34765625,384.765625,417.96875,433.59375,386.23046875,365.234375
1713493261363.875,4,-136.23046875,-407.2265625,-174.8046875,179.19921875,245.60546875,0.9765625,-272.4609375,8.7890625,391.6015625,199.21875,-44.43359375,-246.09375
1713493261410.750,3,-327.63671875,896.97265625,907.2265625,-208.984375,-1000,-489.74609375,757.32421875,974.609375,-113.28125,-1000,-622.55859375,570.80078125
1713493261410.750,2,-11.23046875,85.9375,59.5703125,-46.38671875,-102.05078125,-46.38671875,40.52734375,34.1796875,-18.06640625,-66.89453125,-56.15234375,46.875
1713493261410.750,0,-113.28125,271.484375,330.56640625,-37.109375,-328.61328125,-141.6015625,277.34375,376.46484375,-4.8828125,-315.91796875,-174.31640625,197.75390625
1713493261410.750,1,390.625,411.62109375,398.92578125,373.046875,365.72265625,384.765625,397.94921875,395.5078125,408.203125,402.34375,397.4609375,428.22265625
1713493261410.750,4,-250,52.734375,262.20703125,39.0625,-358.3984375,-298.828125,187.98828125,507.8125,125.48828125,-323.2421875,-232.421875,110.83984375
1713493261457.625,3,-939.453125,108.3984375,-1000,-769.04296875,404.296875,-891.6015625,338.37890625,-919.921875,-891.11328125,277.83203125,-887.6953125,437.01171875
1713493261457.625,2,85.44921875,-8.7890625,-110.3515625,-75.1953125,46.38671875,70.80078125,-12.6953125,-82.03125,-56.15234375,33.69140625,55.17578125,5.37109375
1713493261457.625,0,340.8203125,70.3125,-261.71875,-223.14453125,158.69140625,385.7421875,151.3671875,-252.44140625,-275.390625,108.3984375,420.8984375,193.84765625
1713493261457.625,1,438.96484375,410.64453125,392.578125,419.921875,442.3828125,429.19921875,423.828125,425.29296875,431.15234375,450.1953125,449.21875,446.2890625
1713493261457.625,4,243.1640625,54.19921875,-151.85546875,-248.53515625,-128.90625,221.19140625,351.07421875,-87.890625,-470.21484375,-224.12109375,418.9453125,393.5546875
1713493261504.500,3,-813.96484375,-975.09765625,138.18359375,-915.52734375,582.03125,-614.2578125,-1000,-145.01953125,-980.46875,713.8671875,-476.5625,-1000
1713493261504.500,2,-47.36328125,-69.82421875,7.32421875,93.26171875,57.6171875,-71.2890625,-107.91015625,0.48828125,96.19140625,47.8515625,-63.4765625,-63.4765625
1713493261504.500,0,-249.0234375,-269.53125,69.82421875,344.23828125,243.65234375,-97.16796875,-253.41796875,-1.953125,380.37109375,361.81640625,-86.42578125,-342.28515625
1713493261504.500,1,447.75390625,432.12890625,449.70703125,480.46875,471.6796875,437.01171875,437.01171875,481.93359375,492.67578125,456.54296875,429.6875,441.40625
1713493261504.500,4,-252.9296875,-340.33203125,-57.12890625,151.85546875,124.0234375,7.32421875,-174.31640625,-240.234375,43.45703125,287.59765625,75.68359375,-400.87890625
1713493261551.375,3,-356.93359375,899.4140625,780.76171875,-417.96875,-1000,-440.91796875,794.43359375,911.1328125,-234.86328125,-1000,-661.1328125,529.296875
1713493261551.375,2,11.71875,78.125,74.21875,-15.625,-83.0078125,-47.8515625,56.640625,96.6796875,-4.39453125,-88.37890625,-27.34375,85.44921875
1713493261551.375,0,-60.546875,299.8046875,268.5546875,-122.0703125,-365.234375,-133.7890625,220.21484375,257.32421875,-67.3828125,-382.32421875,-259.27734375,141.11328125
1713493261551.375,1,449.70703125,453.125,440.4296875,399.4140625,364.74609375,377.44140625,403.80859375,385.25390625,330.56640625,299.31640625,313.4765625,324.21875
1713493261551.375,4,-325.1953125,159.1796875,276.85546875,-63.96484375,-377.44140625,-193.359375,179.6875,153.3203125,-77.1484375,-300.29296875,-345.21484375,-87.40234375
1713493261598.250,3,-955.078125,-4.39453125,-1000,-747.55859375,435.546875,-922.36328125,111.328125,-1000,-847.65625,282.2265625,-895.01953125,288.0859375
1713493261598.250,2,93.26171875,-21.484375,-90.8203125,-40.0390625,37.109375,57.6171875,-5.37109375,-82.51953125,-79.1015625,0,73.73046875,6.8359375
1713493261598.250,0,310.05859375,10.7421875,-395.01953125,-283.203125,166.9921875,336.42578125,40.52734375,-323.2421875,-229.98046875,166.015625,346.6796875,185.546875
1713493261598.250,1,289.0625,230.46875,205.078125,199.70703125,197.265625,180.6640625,146.484375,118.1640625,106.4453125,114.74609375,118.65234375,76.171875
1713493261598.250,4,221.6796875,132.8125,-301.7578125,-457.03125,-27.34375,353.02734375,169.43359375,-258.7890625,-319.3359375,59.08203125,171.38671875,-3.41796875
1713493261645.125,3,-909.66796875,-990.72265625,63.96484375,-904.78515625,506.34765625,-729.4921875,-1000,-112.3046875,-957.51953125,599.12109375,-622.0703125,-1000
1713493261645.125,2,-108.3984375,-100.09765625,5.37109375,64.453125,-10.25390625,-110.3515625,-97.65625,-15.13671875,56.15234375,29.78515625,-62.5,-101.07421875
1713493261645.125,0,-167.96875,-250.9765625,101.5625,433.10546875,313.96484375,-123.046875,-268.5546875,79.1015625,420.41015625,319.3359375,-74.70703125,-235.3515625
1713493261645.125,1,30.2734375,33.203125,60.05859375,54.19921875,16.11328125,-2.44140625,11.71875,34.66796875,50.29296875,40.0390625,-0.9765625,-28.3203125
1713493261645.125,4,-165.0390625,-271.484375,-167.96875,126.953125,261.71875,-56.15234375,-387.6953125,-108.88671875,223.14453125,127.9296875,-187.01171875,-387.6953125
1713493261692.000,3,-231.93359375,982.91015625,729.00390625,-461.42578125,-1000,-485.3515625,762.20703125,891.11328125,-268.06640625,-1000,-600.09765625,639.16015625
1713493261692.000,2,-69.3359375,22.4609375,57.12890625,-60.546875,-123.046875,-44.921875,39.0625,23.92578125,-81.0546875,-113.28125,-43.45703125,33.203125
1713493261692.000,0,92.28515625,414.55078125,336.42578125,8.30078125,-232.421875,-34.66796875,354.4921875,423.828125,55.6640625,-299.31640625,-94.7265625,362.3046875
1713493261692.000,1,-43.9453125,-32.2265625,-37.109375,-94.23828125,-120.1171875,-127.9296875,-137.20703125,-162.109375,-192.3828125,-198.2421875,-201.66015625,-198.2421875
